UUID,Version,Name (de),Name (en),Kategorie (original),Kategorie (en),Konformität,Laenderkennung,Typ,Referenzjahr,Gueltig bis,URL,Declaration owner,Veroeffentlicht am,Registrierungsnummer,Registrierungsstelle,UUID des Vorgängers,Version des Vorgängers,Bezugsgroesse,Bezugseinheit,Referenzfluss-UUID,Referenzfluss-Name,Schuettdichte (kg/m3),Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Ergiebigkeit (m2),Laengengewicht (kg/m),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,biogener Kohlenstoffgehalt (Verpackung) in kg,Modul,Szenario,Szenariobeschreibung,GWP,ODP,POCP,AP,EP,ADPE,ADPF,PERE,PERM,PERT,PENRE,PENRM,PENRT,SM,RSF,NRSF,FW,HWD,NHWD,RWD,CRU,MFR,MER,EEE,EET,AP (A2),GWPtotal (A2),GWPbiogenic (A2),GWPfossil (A2),GWPluluc (A2),ETPfw (A2),PM (A2),EPmarine (A2),EPfreshwater (A2),EPterrestrial (A2),HTPc (A2),HTPnc (A2),IRP (A2),SOP (A2),ODP (A2),POCP (A2),ADPF (A2),ADPE (A2),WDP (A2),source_file,"UUID,Version,Name (de),Name (en),Kategorie (original),Kategorie (en),KonformitÃ¤t,Laenderkennung,Typ,Referenzjahr,Gueltig bis,URL,Declaration owner,Veroeffentlicht am,Registrierungsnummer,Registrierungsstelle,UUID des VorgÃ¤ngers,Version des VorgÃ¤ngers,URL des VorgÃ¤ngers,Bezugsgroesse,Bezugseinheit,Referenzfluss-UUID,Referenzfluss-Name,Schuettdichte (kg/m3),Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Ergiebigkeit (m2),Laengengewicht (kg/m),Stueckgewicht (kg),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,biogener Kohlenstoffgehalt (Verpackung) in kg,Modul,Szenario,Szenariobeschreibung,GWP,ODP,POCP,AP,EP,ADPE,ADPF,PERE,PERM,PERT,PENRE,PENRM,PENRT,SM,RSF,NRSF,FW,HWD,NHWD,RWD,CRU,MFR,MER,EEE,EET,AP (A2),GWPtotal (A2),GWPbiogenic (A2),GWPfossil (A2),GWPluluc (A2),ETPfw (A2),PM (A2),EPmarine (A2),EPfreshwater (A2),EPterrestrial (A2),HTPc (A2),HTPnc (A2),IRP (A2),SOP (A2),ODP (A2),POCP (A2),ADPF (A2),ADPE (A2),WDP (A2),"
fbb81ecc-f707-4afb-bcce-758b6be6d337,20.19.120,Lüfter zentral 30000 m³/h,Ventilation centralized per 30000 m³/h,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen','Building service engineering' / 'Air conditioning and ventilation' / 'Ventilation system','DIN EN 15804',DE,generic dataset,2018,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/fbb81ecc-f707-4afb-bcce-758b6be6d337?version=20.19.120,thinkstep,,,,,,1,pcs.,566586c3-db63-4abf-a65c-7c91ed4f6140,Lüfter zentral 30000 m3/h,,,,,,,,,,A1-A3,,,846.711725932442,6.970904e-10,0.220504622482588,2.92232706619617,0.190571471156258,0.0571758233654811,8989.78450124198,2059.16772687212,0.0,2059.16772687212,10098.0593329603,0.0,10098.0593329603,18.4622292227319,0.0,0.0,4.25364097008716,1.29458300542e-05,109.501069154346,0.437686911509584,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
fbb56e56-29d6-408e-8941-fc37ed48fb11,20.19.120,"Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 70 kW","Electric heat pump (brine-water, geothermal probe) 70 kW",'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger','Building service engineering' / 'Heating' / 'Heat generator','DIN EN 15804',DE,generic dataset,2018,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/fbb56e56-29d6-408e-8941-fc37ed48fb11?version=20.19.120,thinkstep,,,,,,1,pcs.,70993eb1-b88f-4f50-95ea-e5dc48c85c91,Strom-Wärmepumpe 70 KW U-Sonde,,,,,,,,,,A1-A3,,,6262.06462833205,9.603063493e-07,3.48162493508859,11.2443667063327,1.57139204354976,0.101668975844569,195139.68927672,14675.1239164362,0.0,14675.1239164362,200718.008747322,20.4,200738.408747322,103.073024797615,0.0,0.0,43.3447504734534,5.94580848565e-05,146.141324914369,2.21825122623008,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
fb32ae87-93e5-41de-9556-fd3de5d65b01,20.19.120,Nutzung - Gas Brennwert 120-400 kW,Usage - gas condensing boiler 120-400 kW,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger','Building service engineering' / 'Use' / 'Use heat generator','DIN EN 15804',DE,generic dataset,2018,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/fb32ae87-93e5-41de-9556-fd3de5d65b01?version=20.19.120,thinkstep,,,,,,3.6,MJ,fe2304b5-b6eb-43a6-a2ad-6343d5600bb6,Thermische Energie (MJ),,,,,,,,,,B6,,,0.231527916874848,0.0,1.25019039879e-05,7.58091040916e-05,8.6749232485e-06,1.42600852e-08,3.85936899629224,0.0196206104100988,0.0,0.0196206104100988,3.86449215214587,0.0,3.86449215214587,0.0,0.0,0.0,1.65156186548e-05,1.5944379e-09,0.0004743184019411,2.0192277009e-06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
fb11f8ce-d3c7-4823-ba13-0c1f4a304799,20.19.120,Nutzung - 1 kWh Endenergie aus Holzpellets (entspr. EnEV),Use - 1 kWh of final energy from wood pellets (according to EnEV),'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)','Building service engineering' / 'Use' / 'Use heat generator (EnEV)','DIN EN 15804',DE,generic dataset,2018,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/fb11f8ce-d3c7-4823-ba13-0c1f4a304799?version=20.19.120,thinkstep,,,,,,3.6,MJ,fe2304b5-b6eb-43a6-a2ad-6343d5600bb6,Thermische Energie (MJ),,,,,,,,,,B6,,,0.021082440450087,3e-16,3.34965693878e-05,0.000307212947678,7.22066017676e-05,3.7721213e-09,0.253553418186887,4.5509524955525,0.0,4.5509524955525,0.272246901752956,0.0,0.272246901752956,0.0,0.0,0.0,3.60900443967e-05,1.5674492e-09,0.0049146678825489,7.4041663165e-06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
fab21d20-3244-4c72-8ff6-cb0d2f77dc4e,20.19.120,Nutzung - Lüftung (Verbrauch 1kWh Strom),Usage - ventilation (1kWh electricity consumption),'Gebäudetechnik' / 'Nutzung' / 'Nutzung Lüftung und Klimatechnik','Building service engineering' / 'Use' / 'Use ventilation and air conitioning','DIN EN 15804',DE,generic dataset,2018,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/fab21d20-3244-4c72-8ff6-cb0d2f77dc4e?version=20.19.120,thinkstep,,,,,,3.6,MJ,890a70b7-b677-4e2a-8a1b-7d017e0a10ae,Strom,,,,,,,,,,B6,,,0.532029922651341,2.48e-14,5.20290880789e-05,0.0006277256775862,0.0001246929218807,2.354151614e-07,5.3312369012333,4.48810591548899,0.0,4.48810591548899,6.70203519251886,0.0,6.70203519251886,0.0,0.0,0.0,0.0020752066297216,4.5962809e-09,0.0052176997978936,0.0005430239908336,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
fa976ebb-09ce-4e5b-9976-621d9ac1f12e,20.19.120,Glasvlies,Glass fibre fleece,'Kunststoffe' / 'Folien und Vliese' / 'Vliese','Plastics' / 'Foils and fleeces' / 'Fleeces','DIN EN 15804',DE,generic dataset,2018,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/fa976ebb-09ce-4e5b-9976-621d9ac1f12e?version=20.19.120,thinkstep,,,,,,1,qm,41d19f2c-8200-4d52-b0d2-1b954d86baa0,Glasvlies m2,,0.12,,,,,,,,A1-A3,,,0.293103699897924,5.5e-15,0.0001088870411055,0.0016515208042921,0.0001133626749645,9.12414636e-08,4.47625264669717,1.01214960008252,0.0,1.01214960008252,4.51671417049399,0.277056,4.79377017049399,0.0,0.0,0.0,0.0010823325937648,3.7769783e-09,0.0280237061686794,0.000125759127477,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
fa8b71fb-e758-472b-8c96-17ab01c5912e,20.19.120,Nutzung - Strom-Wärmepumpe Wasser-Wasser (10/50),Usage - electric heat pump water-water (10/50),'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger','Building service engineering' / 'Use' / 'Use heat generator','DIN EN 15804',DE,generic dataset,2018,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/fa8b71fb-e758-472b-8c96-17ab01c5912e?version=20.19.120,thinkstep,,,,,,3.5999712002304,MJ,fe2304b5-b6eb-43a6-a2ad-6343d5600bb6,Thermische Energie (MJ),,,,,,,,,,B6,,,0.141873511052269,6.6e-15,1.38743124932e-05,0.0001673921748856,3.32511798254e-05,6.27768741e-08,1.42165180044781,4.79681866958104,0.0,4.79681866958104,1.787195087111,0.0,1.787195087111,0.0,0.0,0.0,0.0005533840075202,1.2256651e-09,0.0013913754817677,0.0001448052391137,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
f939c2b2-7f3d-40f8-9903-d0fc30a62d91,20.19.120,Pfosten/Riegel System aus Stahl mit Dreifachverglasung Fassade,Steel mullion-transom system with triple glazing,'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Stahl','Components for windows and curtain walls' / 'Frames / Profiles' / 'Steel','DIN EN 15804',DE,generic dataset,2018,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/f939c2b2-7f3d-40f8-9903-d0fc30a62d91?version=20.19.120,thinkstep,,,,,,1,qm,f142786f-f5fe-4754-b855-43c2db2b8189,Stahl-Pfosten-Riegelfassaden,,21.4,,,,,,,,A1-A3,,,97.0738158485076,6.322e-13,0.0232182475462159,0.28274536443008,0.0513091398577997,0.0010971533679133,1212.09269056165,124.918559094301,0.0,124.918559094301,1166.15788827663,88.0,1254.15788827663,1.91825473086904,0.0,0.0,0.194924165252854,2.6168686785e-06,4.69092337088201,0.0166874500222623,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
f8d6bd85-55e0-42d3-982b-b814387b7f58,20.19.120,Lava Körnung,Lava granulate,'Mineralische Baustoffe' / 'Zuschläge' / 'Bims','Mineral building products' / 'Concrete aggregates' / 'Pumice','DIN EN 15804',DE,generic dataset,2018,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/f8d6bd85-55e0-42d3-982b-b814387b7f58?version=20.19.120,thinkstep,,,,,,1,kg,70b88044-1de7-4f9b-9406-1d61358ad410,Lavakies,,,1100.0,,,,,,,A1-A3,,,0.0037914266890167,0.0,3.2283614961e-06,2.98322524641e-05,7.5644460855e-06,3.25856e-10,0.0519059286229645,0.0030299089079072,0.0,0.0030299089079072,0.052045968313517,0.0,0.052045968313517,0.0,0.0,0.0,2.7135376908e-06,1.9449035e-09,9.1349769841e-06,5.4793711e-08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
f79ff316-a470-4658-843e-f12dc5f4b4f4,20.19.120,Nutzung - Öl Niedertemperatur 20-120 kW,Usage - oil low temperature condensing boiler 20-120 kW,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger','Building service engineering' / 'Use' / 'Use heat generator','DIN EN 15804',DE,generic dataset,2018,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/f79ff316-a470-4658-843e-f12dc5f4b4f4?version=20.19.120,thinkstep,,,,,,3.6,MJ,fe2304b5-b6eb-43a6-a2ad-6343d5600bb6,Thermische Energie (MJ),,,,,,,,,,B6,,,0.336736488498562,3e-16,4.6765687956e-05,0.0005792817749024,3.38438628553e-05,1.43632466e-08,4.67878905160645,0.058810345103439,0.0,0.058810345103439,4.70080831970745,0.0,4.70080831970745,0.0,0.0,0.0,4.09745395579e-05,5.78349e-10,0.0006822996260281,8.709849068e-06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
f74a19da-df9a-4462-a632-3b3dc83377b1,20.19.120,Vormauerziegel,Facing brick,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Ziegel',"'Mineral building products' / 'Bricks, blocks and elements' / 'Fired brick'",'DIN EN 15804',DE,generic dataset,2018,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/f74a19da-df9a-4462-a632-3b3dc83377b1?version=20.19.120,thinkstep,,,,,,1,m3,cb1be262-7ce6-4693-9d50-2aad4db0a091,Vormauerziegel m3,,,1800.0,,,,,,,A1-A3,,,528.541461059739,3.0384e-12,0.0798844822719076,0.451819453641099,0.0839329800040746,5.44210404077e-05,7980.87060188206,574.788445921836,0.0,574.788445921836,8150.76433653208,0.0,8150.76433653208,0.0,0.0,0.0,0.509721319023136,1.65475952778e-05,3.7453771255882,0.0672778456346514,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
f605d39c-05c8-46d1-90ad-75592a6eff3f,20.19.120,"Nutzung - Split Klimagerät < 12 kW (SEER 3,5)","Usage - split air conditioner < 12 kW (SEER 3,5)",'Gebäudetechnik' / 'Nutzung' / 'Nutzung Lüftung und Klimatechnik','Building service engineering' / 'Use' / 'Use ventilation and air conitioning','DIN EN 15804',DE,generic dataset,2018,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/f605d39c-05c8-46d1-90ad-75592a6eff3f?version=20.19.120,thinkstep,,,,,,3.6,MJ,58d6f9c6-d003-40a3-b7cd-16c7c5a9ae80,Nutzkälte (Abgabe Klimagerät),,,,,,,,,,B6,,,0.157245244940709,7e-15,1.48279530869e-05,0.0001789149340731,3.55300459146e-05,6.88332881e-08,1.5192262310414,1.27871947177923,0.0,1.27871947177923,1.90978834621354,0.0,1.90978834621354,0.0,0.0,0.0,0.0005913815702387,1.309841e-09,0.0014867030603689,0.0001547161144423,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
f5c6cbd6-258c-4542-876a-1d44adfc0992,20.19.120,Abwasserrohr GFK,Sewer pipe GFK,'Kunststoffe' / 'Rohre' / 'Abwasserrohre','Plastics' / 'Tubes' / 'Sewer tube','DIN EN 15804',DE,generic dataset,2018,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/f5c6cbd6-258c-4542-876a-1d44adfc0992?version=20.19.120,thinkstep,,,,,,1,kg,df8fd8c8-89c7-4d5a-a143-6a5141154184,GFK Rohre,,,,,,,,,,A1-A3,,,1.91881414099546,2.25e-14,0.000679883946344,0.0038899731505032,0.0004134436053739,3.534953048e-07,41.7258932948371,4.06129872654851,0.0,4.06129872654851,18.9035898332326,24.31,43.2135898332326,0.0,0.0,0.0,0.007618642454824,2.67186331e-08,0.0761747433977051,0.0005893574132859,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
